	530331	w4pp	w26pp	w11pp	w3pp	s21pp	w32pp	w1pp	s26pp	s30pp	s2pp	s31pp	s25pp	s23pp	s28pp	s17pp	s7pp	s32pp	s12pp	s6pp	s27pp	s24pp	s29pp	s3pp	w14pp	w8pp	w17pp	w2pp	f8pp	w29pp	w19pp	w15pp	w16pp	f2pp	31009	31333	31232	31428	530444	31021	530394	31360	530075	31766	31379	31750	S27H1	31112	530364	31700	F7H1	F14H1B	530050	S3Hp	S12Hp	F23HpA	F14H1A	S2Hp	F22H1A	F1H1	S13Hp	S29H1	S16H2	S8Hp	S15Hp	S7Hp	F3H1	S6Hp	F8H1	S30H1	S20H1	S21H1	31219	S26Hp	F16H1	S10H1	S31Hp	S23Hp	s24H1	S11Hp	F6H1	S14Hp	F22HpB	S17H1	S19H1	31267	S4Hp	31749	S1Hp	S25Hp	31071
F16H1	0.35001264264446696	0.8019204001343466	0.8272547714426713	0.8257717716030756	0.8440227453514806	0.873795409202429	0.8342980113687527	0.8425736047726169	0.9273957507670083	0.9451488954896821	0.9270493909735447	0.9694442717634891	0.9286321604224081	0.9483383713192903	0.9538886858789695	1.004899749095773	0.9871654175133645	0.9849025133831243	0.9623471761834609	0.9590302000583941	0.8826097452129077	0.9025038449295218	0.9048934698106329	0.8915556012931025	0.8588677405143155	0.8738124218967859	0.8766422884980486	0.8555397535457527	0.8737851954067541	0.8550572312273564	0.8377568151771447	0.854236526867595	0.8243023735103097	0.7899857153414176	0.35315202527290634	0.3964473325092186	0.3322853373083928	0.34400815389418493	0.3271119427684492	0.3477965711212747	0.3123788567599868	0.30334809710625166	0.315354629633448	0.31586229833918383	0.36800002803007764	0.2974597195273817	0.39372999147645277	0.35189908530294844	0.34580263832524394	0.29743021326747865	0.31448655765483235	0.3599698605083905	0.33928683961280853	0.2955172986309901	0.2669148884260216	0.2539599084193324	0.24748374101036685	0.3150290074408856	0.3213527385478468	0.36554869528930733	0.3444137721615739	0.3695240236006888	0.3674945945487889	0.423547302846639	0.2842449573258602	0.296998430843767	0.27345917062580366	0.216712720408385	0.26452228533507804	0.3189700880592072	0.33283630773068945	0.35623118560806116	0.24956175170219427	0.20334274278766637	0.0	0.2519987827581619	0.3177915393429994	0.26571508754690343	0.2483409228919884	0.22418707103405017	0.27939770848087153	0.35035147704354536	0.28869940619568824	0.4228528829929049	0.3976017455870149	0.32105658902410944	0.2515194168344246	0.35365980420540505	0.36014218353193306	0.28372144885862893	0.314378173883743
S10H1	0.275264940249342	0.7271726977392217	0.7525070690475464	0.7510240692079506	0.7692750429563555	0.7990477068073041	0.7595503089736277	0.7678259023774918	0.8526480483718832	0.870401193094557	0.8523016885784196	0.8946965693683642	0.8538844580272831	0.8735906689241653	0.8791409834838444	0.9301520467006479	0.9124177151182395	0.9101548109879993	0.8875994737883359	0.884282497663269	0.8078620428177827	0.8277561425343969	0.8301457674155079	0.8168078988979774	0.7841200381191904	0.7990647195016609	0.8018945861029236	0.7807920511506277	0.7990374930116291	0.7803095288322315	0.7630091127820198	0.77948882447247	0.7495546711151846	0.7152380129462925	0.2784043228777814	0.32169963011409364	0.25753763491326787	0.26926045149905997	0.25236424037332417	0.27304886872614975	0.23763115436486182	0.2286003947111267	0.24060692723832305	0.24111459594405882	0.2932523256349526	0.2227120171322567	0.31898228908132775	0.2771513829078235	0.271054935930119	0.22268251087235366	0.23973885525970734	0.28522215811326557	0.2645391372176835	0.22076959623586506	0.1921671860308966	0.1792122060242074	0.17273603861524187	0.24028130504576056	0.2466050361527218	0.2908009928941824	0.2696660697664489	0.2947763212055638	0.2927468921536639	0.348799600451514	0.22747064367207964	0.2402241171899864	0.2166848569720231	0.1599384067546044	0.20774797168129744	0.26219577440542663	0.2760619940769089	0.2994568719542806	0.21229003752934855	0.18727487669929666	0.2519987827581619	0.0	0.18033632999541954	0.1282598781993235	0.14590833011404064	0.12175447825610243	0.17696511570292378	0.2479188842655976	0.21395170380056322	0.34810518059777995	0.32285404319188993	0.24630888662898445	0.17677171443929957	0.27891210181028003	0.2853944811368081	0.20897374646350397	0.239630471488618
S31Hp	0.3410576968341796	0.7929654543240592	0.8182998256323839	0.8168168257927881	0.8350677995411931	0.8648404633921416	0.8253430655584653	0.8336186589623295	0.9184408049567209	0.9361939496793946	0.9180944451632572	0.9604893259532017	0.9196772146121207	0.9393834255090029	0.944933740068682	0.9959448032854855	0.9782104717030771	0.9759475675728368	0.9533922303731734	0.9500752542481067	0.8736547994026203	0.8935488991192344	0.8959385240003455	0.8826006554828151	0.849912794704028	0.8648574760864984	0.8676873426877612	0.8465848077354653	0.8648302495964667	0.846102285417069	0.8288018693668573	0.8452815810573076	0.8153474277000222	0.7810307695311302	0.3441970794626189	0.3874923866989312	0.32333039149810544	0.33505320808389755	0.31815699695816174	0.3388416253109873	0.3034239109496994	0.2943931512959643	0.30639968382316063	0.3069073525288964	0.35904508221979026	0.28850477371709426	0.3847750456661654	0.342944139492661	0.33684769251495655	0.2884752674571912	0.3055316118445449	0.3510149146981031	0.33033189380252115	0.28656235282070264	0.2579599426157342	0.245004962609045	0.23852879520007944	0.30607406163059814	0.3123977927375594	0.35659374947901995	0.3354588263512865	0.36056907779040137	0.3585396487385015	0.41459235703635156	0.2932634002569172	0.306016873774824	0.2824776135568607	0.225731163339442	0.273540728266135	0.32798853099026415	0.3418547506617464	0.36524962853911813	0.2780827941141861	0.25306763328413423	0.3177915393429994	0.18033632999541954	0.0	0.1348715022574869	0.21170108669887822	0.18754723484094002	0.24275787228776136	0.31371164085043524	0.2797444603854008	0.41389793718261747	0.3886467997767275	0.31210164321382206	0.24256447102413714	0.34470485839511766	0.3511872377216456	0.27476650304834155	0.30542322807345557
S23Hp	0.28898124503808353	0.7408890025279631	0.7662233738362878	0.764740373996692	0.7829913477450972	0.8127640115960455	0.7732666137623692	0.7815422071662335	0.8663643531606249	0.8841174978832986	0.8660179933671612	0.9084128741571056	0.8676007628160247	0.8873069737129069	0.892857288272586	0.9438683514893895	0.926134019906981	0.9238711157767407	0.9013157785770773	0.8979988024520107	0.8215783476065242	0.8414724473231383	0.8438620722042494	0.8305242036867191	0.797836342907932	0.8127810242904023	0.815610890891665	0.7945083559393693	0.8127537978003707	0.7940258336209729	0.7767254175707612	0.7932051292612115	0.7632709759039262	0.7289543177350342	0.2921206276665229	0.33541593490283517	0.2712539397020094	0.2829767562878015	0.2660805451620657	0.2867651735148913	0.25134745915360335	0.24231669949986823	0.2543232320270646	0.25483090073280035	0.30696863042369416	0.23642832192099822	0.3326985938700693	0.290867687696565	0.2847712407188605	0.2363988156610952	0.25345516004844887	0.2989384629020071	0.27825544200642505	0.23448590102460662	0.20588349081963817	0.19292851081294896	0.18645234340398342	0.2539976098345021	0.26032134094146336	0.3045172976829239	0.28338237455519044	0.3084926259943053	0.3064631969424055	0.3625159052402555	0.24118694846082117	0.25394042197872796	0.23040116176076464	0.17365471154334594	0.221464276470039	0.27591207919416816	0.28977829886565043	0.31317317674302214	0.22600634231809008	0.20099118148803818	0.26571508754690343	0.1282598781993235	0.1348715022574869	0.0	0.15962463490278217	0.13547078304484397	0.1906814204916653	0.26163518905433913	0.22766800858930475	0.3618214853865215	0.33657034798063146	0.26002519141772595	0.1904880192280411	0.29262840659902156	0.2991107859255496	0.2226900512522455	0.2533467762773595
s24H1	0.2716070803831685	0.7235148378730482	0.7488492091813729	0.7473662093417771	0.7656171830901821	0.7953898469411306	0.7558924491074542	0.7641680425113184	0.8489901885057098	0.8667433332283836	0.8486438287122462	0.8910387095021907	0.8502265981611097	0.8699328090579919	0.875483123617671	0.9264941868344745	0.908759855252066	0.9064969511218258	0.8839416139221624	0.8806246377970957	0.8042041829516092	0.8240982826682234	0.8264879075493344	0.813150039031804	0.780462178253017	0.7954068596354874	0.7982367262367501	0.7771341912844543	0.7953796331454557	0.776651668966058	0.7593512529158463	0.7758309646062965	0.7458968112490112	0.7115801530801191	0.2747464630116079	0.31804177024792013	0.25387977504709436	0.26560259163288646	0.24870638050715071	0.26939100885997624	0.23397329449868834	0.2249425348449532	0.23694906737214955	0.23745673607788537	0.2895944657687792	0.2190541572660832	0.3153244292151543	0.27349352304165	0.26739707606394547	0.21902465100618018	0.23608099539353386	0.28156429824709206	0.26088127735151007	0.2171117363696916	0.18850932616472316	0.17555434615803395	0.1690781787490684	0.23662344517958708	0.24294717628654833	0.28714313302800887	0.2660082099002754	0.29111846133939034	0.28908903228749044	0.34514174058534053	0.22381278380590616	0.23656625732381292	0.21302699710584963	0.15628054688843093	0.204090111815124	0.2585379145392531	0.2724041342107354	0.2957990120881071	0.20863217766317507	0.18361701683312318	0.2483409228919884	0.14590833011404064	0.21170108669887822	0.15962463490278217	0.0	0.06403845391176147	0.15460590664216461	0.22555967520483847	0.21029384393438974	0.34444732073160644	0.3191961833257164	0.24265102676281097	0.1731138545731261	0.2752542419441066	0.2817366212706346	0.2053158865973305	0.2359726116224445
S11Hp	0.24745322852523033	0.69936098601511	0.7246953573234347	0.7232123574838389	0.7414633312322438	0.7712359950831924	0.7317385972495161	0.7400141906533801	0.8248363366477716	0.8425894813704453	0.8244899768543079	0.8668848576442525	0.8260727463031714	0.8457789572000536	0.8513292717597327	0.9023403349765362	0.8846060033941279	0.8823430992638877	0.8597877620642242	0.8564707859391574	0.7800503310936711	0.7999444308102852	0.8023340556913963	0.7889961871738658	0.7563083263950787	0.7712530077775492	0.774082874378812	0.752980339426516	0.7712257812875174	0.7524978171081198	0.7351974010579081	0.7516771127483584	0.7217429593910729	0.6874263012221808	0.2505926111536697	0.29388791838998196	0.2297259231891562	0.2414487397749483	0.2245525286492125	0.24523715700203808	0.20981944264075014	0.20078868298701502	0.21279521551421138	0.21330288421994714	0.26544061391084095	0.194900305408145	0.2911705773572161	0.24933967118371178	0.2432432242060073	0.19487079914824199	0.21192714353559566	0.25741044638915384	0.23672742549357184	0.19295788451175339	0.16435547430678493	0.15140049430009572	0.14492432689113016	0.2124695933216489	0.2187933244286101	0.2629892811700707	0.24185435804233724	0.2669646094814521	0.2649351804295522	0.3209878887274023	0.19965893194796797	0.2124124054658747	0.18887314524791143	0.13212669503049274	0.17993625995718576	0.2343840626813149	0.24825028235279717	0.2716451602301689	0.18447832580523688	0.15946316497518498	0.22418707103405017	0.12175447825610243	0.18754723484094002	0.13547078304484397	0.06403845391176147	0.0	0.1304520547842264	0.20140582334690027	0.18613999207645154	0.3202934688736682	0.29504233146777825	0.21849717490487275	0.1489600027151879	0.25110039008616836	0.25758276941269637	0.1811620347393923	0.21181875976450631
F6H1	0.30266386597205164	0.7545716234619313	0.779905994770256	0.7784229949306603	0.7966739686790653	0.8264466325300137	0.7869492346963374	0.7952248281002016	0.880046974094593	0.8978001188172667	0.8797006143011293	0.9220954950910738	0.8812833837499928	0.900989594646875	0.9065399092065541	0.9575509724233576	0.9398166408409492	0.937553736710709	0.9149983995110456	0.9116814233859788	0.8352609685404924	0.8551550682571065	0.8575446931382176	0.8442068246206872	0.8115189638419001	0.8264636452243705	0.8292935118256333	0.8081909768733374	0.8264364187343388	0.8077084545549411	0.7904080385047294	0.8068877501951797	0.7769535968378943	0.7426369386690023	0.305803248600491	0.34909855583680327	0.2849365606359775	0.2966593772217696	0.27976316609603386	0.3004477944488594	0.26503008008757145	0.25599932043383633	0.2680058529610327	0.2685135216667685	0.3206512513576623	0.2501109428549664	0.34638121480403744	0.3045503086305331	0.2984538616528286	0.2500814365950633	0.26713778098241703	0.3126210838359752	0.2919380629403932	0.24816852195857475	0.2195661117536063	0.2066111317469171	0.20013496433795153	0.26768023076847025	0.27400396187543147	0.318199918616892	0.29706499548915855	0.3221752469282735	0.3201458178763736	0.37619852617422367	0.25486956939478933	0.26762304291269606	0.24408378269473277	0.18733733247731407	0.23514689740400713	0.28959470012813626	0.30346091979961853	0.32685579767699025	0.2396889632520582	0.21467380242200632	0.27939770848087153	0.17696511570292378	0.24275787228776136	0.1906814204916653	0.15460590664216461	0.1304520547842264	0.0	0.2087639498979473	0.24135062952327288	0.3755041063204896	0.35025296891459956	0.2737078123516941	0.20417064016200925	0.3063110275329897	0.31279340685951773	0.23637267218621363	0.2670293972113277
S14Hp	0.37361763453472546	0.8255253920246051	0.8508597633329298	0.849376763493334	0.867627737241739	0.8974004010926875	0.8579030032590111	0.8661785966628753	0.9510007426572668	0.9687538873799405	0.9506543828638031	0.9930492636537476	0.9522371523126666	0.9719433632095488	0.9774936777692279	1.0285047409860315	1.010770409403623	1.0085075052733827	0.9859521680737193	0.9826351919486526	0.9062147371031661	0.9261088368197803	0.9284984617008913	0.915160593183361	0.8824727324045739	0.8974174137870443	0.900247280388307	0.8791447454360112	0.8973901872970126	0.8786622231176149	0.8613618070674032	0.8778415187578534	0.8479073654005681	0.813590707231676	0.37675701716316484	0.42005232439947715	0.3558903291986513	0.3676131457844435	0.3507169346587077	0.37140156301153326	0.33598384865024533	0.32695308899651015	0.3389596215237065	0.33946729022944233	0.39160501992033614	0.32106471141764015	0.41733498336671127	0.37550407719320694	0.3694076302155025	0.32103520515773715	0.3380915495450908	0.383574852398649	0.36289183150306703	0.3191222905212486	0.2905198803162801	0.2775649003095909	0.27108873290062535	0.338633999331144	0.3449577304381053	0.3891536871795659	0.3680187640518324	0.39312901549094725	0.3910995864390474	0.44715229473689744	0.3258233379574631	0.3385768114753699	0.3150375512574066	0.25829110103998787	0.30610066596668095	0.3605484686908101	0.37441468836229236	0.39780956623966407	0.310642731814732	0.28562757098468017	0.35035147704354536	0.2479188842655976	0.31371164085043524	0.26163518905433913	0.22555967520483847	0.20140582334690027	0.2087639498979473	0.0	0.3123043980859467	0.4464578748831634	0.42120673747727344	0.34466158091436794	0.2751244087246831	0.37726479609566355	0.38374717542219156	0.3073264407488875	0.33798316577400145
F22HpB	0.26271639916934875	0.7146241566592284	0.7399585279675531	0.7384755281279574	0.7567265018763623	0.7864991657273108	0.7470017678936345	0.7552773612974986	0.84009950729189	0.8578526520145637	0.8397531474984263	0.8821480282883709	0.8413359169472898	0.861042127844172	0.8665924424038511	0.9176035056206546	0.8998691740382463	0.8976062699080061	0.8750509327083427	0.8717339565832758	0.7953135017377895	0.8152076014544036	0.8175972263355147	0.8042593578179842	0.7715714970391971	0.7865161784216677	0.7893460450229304	0.7682435100706344	0.7864889519316358	0.7677609877522382	0.7504605717020265	0.7669402833924768	0.7370061300351913	0.7026894718662993	0.2658557817977881	0.3091510890341004	0.2449890938332746	0.2567119104190667	0.2398156992933309	0.2605003276461565	0.22508261328486856	0.21605185363113344	0.2280583861583298	0.22856605486406556	0.28070378455495937	0.21016347605226343	0.3064337480013345	0.2646028418278302	0.2585063948501257	0.2101339697923604	0.22719031417971408	0.2726736170332723	0.25199059613769026	0.22189765510633735	0.1932952449013689	0.1803402648946797	0.19628893373649794	0.26383420016701664	0.2701579312739779	0.31435388801543845	0.293218964887705	0.3183292163268199	0.31629978727492003	0.37235249557277006	0.264171267109606	0.2769247406275127	0.25338548040954945	0.19663903019213075	0.24444859511882377	0.29889639784295297	0.31276261751443524	0.33615749539180695	0.2489906609668749	0.223975500136823	0.28869940619568824	0.21395170380056322	0.2797444603854008	0.22766800858930475	0.21029384393438974	0.18613999207645154	0.24135062952327288	0.3123043980859467	0.0	0.26203713829522923	0.23678600088933927	0.16024084432643376	0.11112568969281997	0.24465650867744412	0.2511388880039721	0.17471815333066804	0.22708193040862473
S17H1	0.3968698759665654	0.8487776334564451	0.8741120047647698	0.872629004925174	0.890879978673579	0.9206526425245275	0.8811552446908512	0.8894308380947153	0.9742529840891068	0.9920061288117805	0.9739066242956431	1.0163015050855875	0.9754893937445066	0.9951956046413888	1.000745919201068	1.0517569824178714	1.034022650835463	1.0317597467052226	1.0092044095055592	1.0058874333804926	0.9294669785350061	0.9493610782516203	0.9517507031327314	0.938412834615201	0.9057249738364139	0.9206696552188843	0.923499521820147	0.9023969868678512	0.9206424287288526	0.9019144645494549	0.8846140484992432	0.9010937601896934	0.8711596068324081	0.836842948663516	0.4000092585950048	0.4433045658313171	0.37914257063049134	0.39086538721628344	0.37396917609054764	0.3946538044433732	0.35923609008208524	0.3502053304283501	0.36221186295554647	0.3627195316612823	0.4148572613521761	0.34431695284948016	0.4405872247985512	0.3987563186250469	0.3926598716473424	0.3442874465895771	0.3613437909769308	0.406827093830489	0.386144072934907	0.35605113190355403	0.3274487216985856	0.31449374169189637	0.33044241053371465	0.3979876769642333	0.4043114080711946	0.4485073648126552	0.4273724416849217	0.45248269312403655	0.4504532640721367	0.5065059723699867	0.3983247439068227	0.41107821742472944	0.3875389572067661	0.3307925069893475	0.37860207191604045	0.43304987464016964	0.4469160943116519	0.4703109721890236	0.3831441377640916	0.35812897693403967	0.4228528829929049	0.34810518059777995	0.41389793718261747	0.3618214853865215	0.34444732073160644	0.3202934688736682	0.3755041063204896	0.4464578748831634	0.26203713829522923	0.0	0.30248854270018943	0.26605816648179603	0.24527916649003667	0.3788099854746608	0.38529236480118884	0.30887163012788477	0.36123540720584146
S19H1	0.3716187385606754	0.8235264960505551	0.8488608673588798	0.847377867519284	0.865628841267689	0.8954015051186375	0.8559041072849611	0.8641797006888253	0.9490018466832167	0.9667549914058905	0.9486554868897531	0.9910503676796976	0.9502382563386166	0.9699444672354988	0.9754947817951779	1.0265058450119815	1.008771513429573	1.0065086092993327	0.9839532720996693	0.9806362959746026	0.9042158411291161	0.9241099408457303	0.9264995657268413	0.913161697209311	0.8804738364305239	0.8954185178129943	0.898248384414257	0.8771458494619612	0.8953912913229626	0.8766633271435649	0.8593629110933532	0.8758426227838034	0.8459084694265181	0.811591811257626	0.3747581211891148	0.4180534284254271	0.3538914332246013	0.3656142498103934	0.3487180386846576	0.3694026670374832	0.33398495267619527	0.32495419302246015	0.3369607255496565	0.33746839425539227	0.38960612394628613	0.31906581544359014	0.41533608739266126	0.3735051812191569	0.36740873424145243	0.3190363091836871	0.3360926535710408	0.38157595642459896	0.360892935529017	0.33079999449766406	0.3021975842926956	0.2892426042860064	0.3051912731278247	0.37273653955834335	0.37906027066530457	0.42325622740676516	0.4021213042790317	0.4272315557181466	0.4252021266662467	0.4812548349640968	0.3730736065009327	0.3858270800188395	0.36228781980087615	0.30554136958345746	0.3533509345101505	0.4077987372342796	0.4216649569057619	0.4450598347831336	0.3578930003582016	0.3328778395281497	0.3976017455870149	0.32285404319188993	0.3886467997767275	0.33657034798063146	0.3191961833257164	0.29504233146777825	0.35025296891459956	0.42120673747727344	0.23678600088933927	0.30248854270018943	0.0	0.240807029075906	0.22002802908414668	0.3535588480687708	0.36004122739529887	0.28362049272199474	0.33598426979995144
31267	0.29507358199776995	0.7469813394876496	0.7723157107959743	0.7708327109563785	0.7890836847047835	0.818856348555732	0.7793589507220556	0.7876345441259198	0.8724566901203112	0.890209834842985	0.8721103303268476	0.9145052111167921	0.8736930997757111	0.8933993106725933	0.8989496252322724	0.9499606884490759	0.9322263568666674	0.9299634527364272	0.9074081155367638	0.904091139411697	0.8276706845662106	0.8475647842828248	0.8499544091639358	0.8366165406464054	0.8039286798676184	0.8188733612500888	0.8217032278513515	0.8006006928990557	0.8188461347600571	0.8001181705806594	0.7828177545304477	0.7992974662208979	0.7693633128636126	0.7350466546947205	0.29821296462620933	0.34150827186252164	0.2773462766616958	0.289069093247488	0.27217288212175217	0.29285751047457775	0.2574397961132898	0.24840903645955464	0.260415568986751	0.2609232376924868	0.31306096738338063	0.24252065888068466	0.33879093082975575	0.29696002465625143	0.290863577678547	0.24249115262078164	0.2595474970081353	0.3050307998616935	0.2843477789661115	0.25425483793475856	0.2256524277297901	0.2126974477231009	0.22864611656491918	0.2961913829954379	0.3025151141023991	0.34671107084385966	0.3255761477161262	0.35068639915524114	0.34865697010334123	0.4047096784011913	0.2965284499380272	0.30928192345593397	0.2857426632379707	0.22899621302055198	0.27680577794724504	0.33125358067137417	0.34511980034285644	0.36851467822022815	0.2813478437952961	0.25633268296524425	0.32105658902410944	0.24630888662898445	0.31210164321382206	0.26002519141772595	0.24265102676281097	0.21849717490487275	0.2737078123516941	0.34466158091436794	0.16024084432643376	0.26605816648179603	0.240807029075906	0.0	0.1434828725212412	0.27701369150586536	0.28349607083239337	0.20707533615908927	0.25943911323704594
S4Hp	0.2255364098080851	0.6774441672979647	0.7027785386062895	0.7012955387666937	0.7195465125150987	0.7493191763660472	0.7098217785323708	0.718097371936235	0.8029195179306264	0.8206726626533002	0.8025731581371628	0.8449680389271073	0.8041559275860263	0.8238621384829085	0.8294124530425876	0.8804235162593911	0.8626891846769826	0.8604262805467424	0.837870943347079	0.8345539672220122	0.7581335123765258	0.77802761209314	0.780417236974251	0.7670793684567206	0.7343915076779336	0.749336189060404	0.7521660556616667	0.7310635207093709	0.7493089625703723	0.7305809983909746	0.7132805823407629	0.7297602940312131	0.6998261406739278	0.6655094825050357	0.22867579243652447	0.2719710996728367	0.20780910447201095	0.2195319210578031	0.2026357099320673	0.22332033828489287	0.18790262392360493	0.17887186426986978	0.19087839679706614	0.19138606550280196	0.24352379519369577	0.1729834866909998	0.2692537586400709	0.22742285246656657	0.2213264054888621	0.17295398043109678	0.19001032481845043	0.23549362767200865	0.21481060677642666	0.1847176657450737	0.15611525554010525	0.14316027553341604	0.15910894437523432	0.226654210805753	0.23297794191271426	0.2771738986541748	0.25603897552644134	0.2811492269655562	0.2791197979136564	0.33517250621150646	0.22699127774834232	0.2397447512662491	0.2162054910482858	0.1594590408308671	0.20726860575756012	0.2617164084816893	0.2755826281531716	0.2989775060305433	0.21181067160561123	0.18679551077555934	0.2515194168344246	0.17677171443929957	0.24256447102413714	0.1904880192280411	0.1731138545731261	0.1489600027151879	0.20417064016200925	0.2751244087246831	0.11112568969281997	0.24527916649003667	0.22002802908414668	0.1434828725212412	0.0	0.2074765193161805	0.2139588986427085	0.13753816396940438	0.18990194104736108
31749	0.32767679717906556	0.7795845546689452	0.8049189259772699	0.8034359261376741	0.8216868998860791	0.8514595637370276	0.8119621659033512	0.8202377593072154	0.9050599053016068	0.9228130500242806	0.9047135455081432	0.9471084262980877	0.9062963149570067	0.9260025258538889	0.931552840413568	0.9825639036303715	0.964829572047963	0.9625666679177228	0.9400113307180594	0.9366943545929927	0.8602738997475062	0.8801679994641204	0.8825576243452314	0.8692197558277011	0.836531895048914	0.8514765764313844	0.8543064430326471	0.8332039080803513	0.8514493499413527	0.832721385761955	0.8154209697117433	0.8319006814021935	0.8019665280449082	0.7676498698760161	0.33081617980750494	0.37411148704381725	0.3099494918429914	0.3216723084287836	0.3047760973030478	0.32546072565587336	0.29004301129458543	0.28101225164085025	0.2930187841680466	0.29352645287378243	0.34566418256467624	0.27512387406198024	0.37139414601105136	0.32956323983754704	0.3234667928598426	0.27509436780207724	0.2921507121894309	0.3376340150429891	0.31695099414740713	0.28685805311605417	0.2582556429110857	0.2453006629043965	0.2612493317462148	0.3287945981767335	0.3351183292836947	0.37931428602515527	0.3581793628974218	0.38328961433653674	0.38126018528463684	0.43731289358248693	0.3291316651193228	0.3418851386372296	0.3183458784192663	0.26159942820184756	0.30940899312854064	0.3638567958526698	0.37772301552415205	0.40111789340152376	0.3139510589765917	0.28893589814653986	0.35365980420540505	0.27891210181028003	0.34470485839511766	0.29262840659902156	0.2752542419441066	0.25110039008616836	0.3063110275329897	0.37726479609566355	0.24465650867744412	0.3788099854746608	0.3535588480687708	0.27701369150586536	0.2074765193161805	0.0	0.23439657650072507	0.2162078791890968	0.29204232841834155
S1Hp	0.33415917650559357	0.7860669339954732	0.811401305303798	0.8099183054642022	0.8281692792126072	0.8579419430635556	0.8184445452298793	0.8267201386337435	0.9115422846281349	0.9292954293508087	0.9111959248346713	0.9535908056246157	0.9127786942835348	0.9324849051804169	0.9380352197400961	0.9890462829568996	0.9713119513744911	0.9690490472442509	0.9464937100445875	0.9431767339195207	0.8667562790740343	0.8866503787906485	0.8890400036717595	0.8757021351542291	0.8430142743754421	0.8579589557579125	0.8607888223591752	0.8396862874068793	0.8579317292678807	0.839203765088483	0.8219033490382713	0.8383830607287216	0.8084489073714363	0.7741322492025442	0.33729855913403295	0.3805938663703452	0.31643187116951943	0.32815468775531154	0.3112584766295758	0.3319431049824013	0.2965253906211134	0.28749463096737826	0.2995011634945746	0.30000883220031044	0.35214656189120425	0.2816062533885083	0.37787652533757937	0.33604561916407505	0.32994917218637054	0.28157674712860525	0.29863309151595896	0.34411639436951713	0.32343337347393514	0.2933404324425822	0.2647380222376137	0.2517830422309245	0.2677317110727428	0.33527697750326146	0.34160070861022274	0.38579666535168333	0.36466174222394987	0.3897719936630647	0.38774256461116485	0.44379527290901494	0.33561404444585086	0.3483675179637576	0.32482825774579427	0.2680818075283756	0.3158913724550686	0.3703391751791978	0.38420539485068006	0.40760027272805177	0.32043343830311977	0.2954182774730678	0.36014218353193306	0.2853944811368081	0.3511872377216456	0.2991107859255496	0.2817366212706346	0.25758276941269637	0.31279340685951773	0.38374717542219156	0.2511388880039721	0.38529236480118884	0.36004122739529887	0.28349607083239337	0.2139588986427085	0.23439657650072507	0.0	0.22269025851562482	0.2985247077448696
S25Hp	0.2577384418322895	0.7096461993221691	0.7349805706304938	0.7334975707908981	0.7517485445393031	0.7815212083902515	0.7420238105565752	0.7502994039604394	0.8351215499548308	0.8528746946775045	0.8347751901613671	0.8771700709513116	0.8363579596102306	0.8560641705071128	0.861614485066792	0.9126255482835954	0.894891216701187	0.8926283125709468	0.8700729753712834	0.8667559992462166	0.7903355444007302	0.8102296441173443	0.8126192689984554	0.799281400480925	0.766593539702138	0.7815382210846084	0.7843680876858711	0.7632655527335752	0.7815109945945766	0.7627830304151789	0.7454826143649672	0.7619623260554175	0.7320281726981321	0.6977115145292401	0.2608778244607288	0.30417313169704113	0.24001113649621536	0.25173395308200747	0.23483774195627166	0.25552237030909725	0.2201046559478093	0.2110738962940742	0.22308042882127055	0.2235880975270063	0.2757258272179002	0.20518551871520418	0.3014557906642753	0.2596248844907709	0.2535284375130665	0.20515601245530116	0.22221235684265483	0.267695659696213	0.24701263880063104	0.2169196977692781	0.18831728756430965	0.17536230755762044	0.1913109763994387	0.2588562428299574	0.2651799739369186	0.3093759306783792	0.28824100755064574	0.31335125898976063	0.31132182993786073	0.36737453823571087	0.25919330977254673	0.2719467832904535	0.2484075230724902	0.1916610728550715	0.23947063778176453	0.29391844050589366	0.30778466017737593	0.33117953805474765	0.24401270362981564	0.21899754279976374	0.28372144885862893	0.20897374646350397	0.27476650304834155	0.2226900512522455	0.2053158865973305	0.1811620347393923	0.23637267218621363	0.3073264407488875	0.17471815333066804	0.30887163012788477	0.28362049272199474	0.20707533615908927	0.13753816396940438	0.2162078791890968	0.22269025851562482	0.0	0.22210397307156549
